Prolific ID,condition,round,X Task,Y Task,X Revenue,Y Revenue,ratio,Corner,task_share1,task_share2,task_share3,ccei1,ccei2,ccei3,IOS_GPT,IOS_DS,IOS_Human,Improvement_scores1,Improvement_scores2,use AI at work,use AI out of work,AI_days1,AI_days2,AI_hours1,AI_hours2
597fe89a1b41a20001749f57,2,19,100.0,0.0,0.8,0.2,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,2,20,0.0,100.0,0.59,0.62,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,2,21,100.0,0.0,0.82,0.78,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,2,22,0.0,100.0,0.28,0.8,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,1,100.0,0.0,1.0,0.35,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,2,0.0,100.0,0.2,0.8,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,3,100.0,0.0,0.62,0.59,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,4,100.0,0.0,0.99,0.67,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,5,50.0,50.0,0.8,0.8,,,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,6,100.0,0.0,1.0,0.25,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,7,50.0,50.0,0.6,0.6,,,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,8,0.0,100.0,0.39,0.8,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,9,100.0,0.0,0.8,0.39,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,10,0.0,100.0,0.35,1.0,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,11,100.0,0.0,0.74,0.5,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,12,0.0,100.0,0.25,1.0,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,13,0.0,100.0,0.78,0.82,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,14,0.0,100.0,0.5,0.74,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,15,100.0,0.0,1.0,0.49,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,16,0.0,100.0,0.49,1.0,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,17,100.0,0.0,0.8,0.28,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,18,0.0,100.0,0.67,0.99,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,19,100.0,0.0,0.8,0.2,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,20,0.0,100.0,0.59,0.62,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,21,100.0,0.0,0.82,0.78,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
597fe89a1b41a20001749f57,3,22,0.0,100.0,0.28,0.8,0.0,1.0,50.0,50.0,50.0,1.0,1.0,1.0,1,1,2,21,21,1,1,5.0,7.0,3,3
59f226a9d6380600018b2923,1,1,100.0,0.0,1.0,0.35,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,2,0.0,100.0,0.2,0.8,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,3,85.0,15.0,0.62,0.59,0.14999999999999858,0.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,4,100.0,0.0,0.99,0.67,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,5,50.0,50.0,0.8,0.8,,,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,6,100.0,0.0,1.0,0.25,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,7,50.0,50.0,0.6,0.6,,,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,8,0.0,100.0,0.39,0.8,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,9,100.0,0.0,0.8,0.39,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,10,0.0,100.0,0.35,1.0,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,11,100.0,0.0,0.74,0.5,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,12,0.0,100.0,0.25,1.0,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,13,15.0,85.0,0.78,0.82,0.14999999999999858,0.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,14,0.0,100.0,0.5,0.74,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,15,100.0,0.0,1.0,0.49,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,16,0.0,100.0,0.49,1.0,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,17,100.0,0.0,0.8,0.28,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,18,0.0,100.0,0.67,0.99,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,19,100.0,0.0,0.8,0.2,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,20,10.0,90.0,0.59,0.62,0.10000000000000142,0.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,21,85.0,15.0,0.82,0.78,0.14999999999999858,0.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,1,22,0.0,100.0,0.28,0.8,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,1,100.0,0.0,1.0,0.35,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,2,0.0,100.0,0.2,0.8,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,3,90.0,10.0,0.62,0.59,0.10000000000000142,0.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,4,100.0,0.0,0.99,0.67,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,5,50.0,50.0,0.8,0.8,,,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,6,100.0,0.0,1.0,0.25,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,7,50.0,50.0,0.6,0.6,,,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,8,0.0,100.0,0.39,0.8,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,9,100.0,0.0,0.8,0.39,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,10,0.0,100.0,0.35,1.0,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,11,100.0,0.0,0.74,0.5,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,12,0.0,100.0,0.25,1.0,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,13,20.0,80.0,0.78,0.82,0.20000000000000284,0.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,14,0.0,100.0,0.5,0.74,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,15,100.0,0.0,1.0,0.49,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,16,0.0,100.0,0.49,1.0,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,17,100.0,0.0,0.8,0.28,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,18,0.0,100.0,0.67,0.99,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,19,100.0,0.0,0.8,0.2,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,20,15.0,85.0,0.59,0.62,0.14999999999999858,0.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,21,80.0,20.0,0.82,0.78,0.20000000000000284,0.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,2,22,0.0,100.0,0.28,0.8,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,1,100.0,0.0,1.0,0.35,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,2,0.0,100.0,0.2,0.8,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,3,85.0,15.0,0.62,0.59,0.14999999999999858,0.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,4,100.0,0.0,0.99,0.67,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,5,50.0,50.0,0.8,0.8,,,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,6,100.0,0.0,1.0,0.25,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,7,50.0,50.0,0.6,0.6,,,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,8,0.0,100.0,0.39,0.8,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,9,100.0,0.0,0.8,0.39,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,10,0.0,100.0,0.35,1.0,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,11,100.0,0.0,0.74,0.5,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,12,0.0,100.0,0.25,1.0,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,13,15.0,85.0,0.78,0.82,0.14999999999999858,0.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,14,0.0,100.0,0.5,0.74,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,15,100.0,0.0,1.0,0.49,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,16,0.0,100.0,0.49,1.0,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,17,100.0,0.0,0.8,0.28,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,18,0.0,100.0,0.67,0.99,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,19,100.0,0.0,0.8,0.2,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,20,15.0,85.0,0.59,0.62,0.14999999999999858,0.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,21,90.0,10.0,0.82,0.78,0.10000000000000142,0.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
59f226a9d6380600018b2923,3,22,0.0,100.0,0.28,0.8,0.0,1.0,50.22727272727273,49.77272727272727,49.77272727272727,1.0,1.0,1.0,1,1,2,3,14,0,1,0.0,2.0,0,1
5a64417931b87a0001c6f48b,1,1,83.0,17.0,1.0,0.35,0.16999999999999996,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,2,30.0,70.0,0.2,0.8,0.3,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,3,55.0,45.0,0.62,0.59,0.45000000000000046,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,4,75.0,25.0,0.99,0.67,0.25,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,5,50.0,50.0,0.8,0.8,,,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,6,98.0,2.0,1.0,0.25,0.02,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,7,50.0,50.0,0.6,0.6,,,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,8,16.0,84.0,0.39,0.8,0.16000000000000006,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,9,81.0,19.0,0.8,0.39,0.19000000000000014,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,10,5.0,95.0,0.35,1.0,0.05,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,11,76.0,24.0,0.74,0.5,0.23999999999999963,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,12,10.0,90.0,0.25,1.0,0.1,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,13,46.0,54.0,0.78,0.82,0.46000000000000085,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,14,25.0,75.0,0.5,0.74,0.25,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,15,95.0,5.0,1.0,0.49,0.04999999999999995,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,16,7.0,93.0,0.49,1.0,0.06999999999999987,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,17,88.0,12.0,0.8,0.28,0.1199999999999999,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,18,23.0,77.0,0.67,0.99,0.22999999999999998,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,19,87.0,13.0,0.8,0.2,0.12999999999999995,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,20,47.0,53.0,0.59,0.62,0.47000000000000125,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,21,52.0,48.0,0.82,0.78,0.4800000000000004,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,1,22,25.0,75.0,0.28,0.8,0.25,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,1,95.0,5.0,1.0,0.35,0.05,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,2,13.0,87.0,0.2,0.8,0.12999999999999995,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,3,97.0,3.0,0.62,0.59,0.029999999999998767,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,4,97.0,3.0,0.99,0.67,0.029999999999999805,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,5,95.0,5.0,0.8,0.8,,,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,6,97.0,3.0,1.0,0.25,0.03,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,7,95.0,5.0,0.6,0.6,,,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,8,22.0,78.0,0.39,0.8,0.2199999999999999,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,9,81.0,19.0,0.8,0.39,0.19000000000000014,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,10,25.0,75.0,0.35,1.0,0.25,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,11,99.0,1.0,0.74,0.5,0.009999999999999787,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,12,12.0,88.0,0.25,1.0,0.12,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,13,62.0,38.0,0.78,0.82,0.620000000000001,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,14,60.0,40.0,0.5,0.74,0.6,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,15,98.0,2.0,1.0,0.49,0.01999999999999992,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,16,13.0,87.0,0.49,1.0,0.12999999999999992,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,17,97.0,3.0,0.8,0.28,0.02999999999999977,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,18,15.0,85.0,0.67,0.99,0.1499999999999999,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
5a64417931b87a0001c6f48b,2,19,91.0,9.0,0.8,0.2,0.0900000000000001,0.0,48.90909090909091,33.54545454545455,31.363636363636363,1.0,1.0,1.0,1,1,3,12,12,0,0,0.0,0.0,0,0
