Prolific ID,condition,round,X Task,Y Task,X Revenue,Y Revenue,ratio,Corner,task_share1,task_share2,task_share3,task_share4,IOS_Human_same,IOS_Human_different,IOS_AI_same,IOS_AI_different,Hs_like,Hd_like,AIs_like,AId_like,Hs_care,Hd_care,AIs_care,AId_care,Improvement_scores1,Improvement_scores2,Writing,Practical Guidance,Technical Help,Seeking Information,Multimedia,Expression and Interaction,Other_Use,Functional_Tool,Smart_Assistant,Collaborative_Partner,Knowledge_Consultant,Social_Companion,Big_Tech,Potential_Risk_Threat,Not_Use_GenAI,Other_Relations,use AI at work,use AI out of work,AI_days1,AI_days2,AI_hours1,AI_hours2
55aeaeb3fdf99b5c769f1f7c,4,8,0.0,100.0,0.39,0.8,0.0,,50.04545454545455,50.13636363636363,36.36363636363637,36.36363636363637,5,5,1,1,6,6,3,3,6,6,1,1,4,14,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,2.0,0,1
55aeaeb3fdf99b5c769f1f7c,4,9,100.0,0.0,0.8,0.39,0.0,,50.04545454545455,50.13636363636363,36.36363636363637,36.36363636363637,5,5,1,1,6,6,3,3,6,6,1,1,4,14,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,2.0,0,1
55aeaeb3fdf99b5c769f1f7c,4,10,0.0,100.0,0.35,1.0,0.0,,50.04545454545455,50.13636363636363,36.36363636363637,36.36363636363637,5,5,1,1,6,6,3,3,6,6,1,1,4,14,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,2.0,0,1
55aeaeb3fdf99b5c769f1f7c,4,11,100.0,0.0,0.74,0.5,0.0,,50.04545454545455,50.13636363636363,36.36363636363637,36.36363636363637,5,5,1,1,6,6,3,3,6,6,1,1,4,14,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,2.0,0,1
55aeaeb3fdf99b5c769f1f7c,4,12,0.0,100.0,0.25,1.0,0.0,,50.04545454545455,50.13636363636363,36.36363636363637,36.36363636363637,5,5,1,1,6,6,3,3,6,6,1,1,4,14,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,2.0,0,1
55aeaeb3fdf99b5c769f1f7c,4,13,100.0,0.0,0.78,0.82,1.0,,50.04545454545455,50.13636363636363,36.36363636363637,36.36363636363637,5,5,1,1,6,6,3,3,6,6,1,1,4,14,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,2.0,0,1
55aeaeb3fdf99b5c769f1f7c,4,14,0.0,100.0,0.5,0.74,0.0,,50.04545454545455,50.13636363636363,36.36363636363637,36.36363636363637,5,5,1,1,6,6,3,3,6,6,1,1,4,14,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,2.0,0,1
55aeaeb3fdf99b5c769f1f7c,4,15,100.0,0.0,1.0,0.49,0.0,,50.04545454545455,50.13636363636363,36.36363636363637,36.36363636363637,5,5,1,1,6,6,3,3,6,6,1,1,4,14,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,2.0,0,1
55aeaeb3fdf99b5c769f1f7c,4,16,0.0,100.0,0.49,1.0,0.0,,50.04545454545455,50.13636363636363,36.36363636363637,36.36363636363637,5,5,1,1,6,6,3,3,6,6,1,1,4,14,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,2.0,0,1
55aeaeb3fdf99b5c769f1f7c,4,17,100.0,0.0,0.8,0.28,0.0,,50.04545454545455,50.13636363636363,36.36363636363637,36.36363636363637,5,5,1,1,6,6,3,3,6,6,1,1,4,14,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,2.0,0,1
55aeaeb3fdf99b5c769f1f7c,4,18,0.0,100.0,0.67,0.99,0.0,,50.04545454545455,50.13636363636363,36.36363636363637,36.36363636363637,5,5,1,1,6,6,3,3,6,6,1,1,4,14,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,2.0,0,1
55aeaeb3fdf99b5c769f1f7c,4,19,100.0,0.0,0.8,0.2,0.0,,50.04545454545455,50.13636363636363,36.36363636363637,36.36363636363637,5,5,1,1,6,6,3,3,6,6,1,1,4,14,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,2.0,0,1
55aeaeb3fdf99b5c769f1f7c,4,20,100.0,0.0,0.59,0.62,1.0,,50.04545454545455,50.13636363636363,36.36363636363637,36.36363636363637,5,5,1,1,6,6,3,3,6,6,1,1,4,14,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,2.0,0,1
55aeaeb3fdf99b5c769f1f7c,4,21,100.0,0.0,0.82,0.78,0.0,,50.04545454545455,50.13636363636363,36.36363636363637,36.36363636363637,5,5,1,1,6,6,3,3,6,6,1,1,4,14,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,2.0,0,1
55aeaeb3fdf99b5c769f1f7c,4,22,0.0,100.0,0.28,0.8,0.0,,50.04545454545455,50.13636363636363,36.36363636363637,36.36363636363637,5,5,1,1,6,6,3,3,6,6,1,1,4,14,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,2.0,0,1
55e9d2197480920012aa9751,1,1,100.0,0.0,1.0,0.35,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,2,0.0,100.0,0.2,0.8,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,3,100.0,0.0,0.62,0.59,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,4,100.0,0.0,0.99,0.67,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,5,0.0,100.0,0.8,0.8,,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,6,100.0,0.0,1.0,0.25,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,7,50.0,50.0,0.6,0.6,,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,8,0.0,100.0,0.39,0.8,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,9,100.0,0.0,0.8,0.39,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,10,0.0,100.0,0.35,1.0,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,11,100.0,0.0,0.74,0.5,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,12,0.0,100.0,0.25,1.0,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,13,0.0,100.0,0.78,0.82,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,14,0.0,100.0,0.5,0.74,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,15,100.0,0.0,1.0,0.49,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,16,0.0,100.0,0.49,1.0,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,17,100.0,0.0,0.8,0.28,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,18,0.0,100.0,0.67,0.99,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,19,100.0,0.0,0.8,0.2,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,20,0.0,100.0,0.59,0.62,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,21,100.0,0.0,0.82,0.78,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,1,22,0.0,100.0,0.28,0.8,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,1,100.0,0.0,1.0,0.35,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,2,0.0,100.0,0.2,0.8,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,3,100.0,0.0,0.62,0.59,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,4,100.0,0.0,0.99,0.67,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,5,100.0,0.0,0.8,0.8,,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,6,100.0,0.0,1.0,0.25,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,7,100.0,0.0,0.6,0.6,,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,8,0.0,100.0,0.39,0.8,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,9,100.0,0.0,0.8,0.39,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,10,0.0,100.0,0.35,1.0,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,11,100.0,0.0,0.74,0.5,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,12,0.0,100.0,0.25,1.0,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,13,0.0,100.0,0.78,0.82,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,14,0.0,100.0,0.5,0.74,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,15,100.0,0.0,1.0,0.49,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,16,0.0,100.0,0.49,1.0,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,17,100.0,0.0,0.8,0.28,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,18,0.0,100.0,0.67,0.99,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,19,100.0,0.0,0.8,0.2,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,20,0.0,100.0,0.59,0.62,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,21,100.0,0.0,0.82,0.78,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,2,22,0.0,100.0,0.28,0.8,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,1,100.0,0.0,1.0,0.35,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,2,0.0,100.0,0.2,0.8,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,3,100.0,0.0,0.62,0.59,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,4,100.0,0.0,0.99,0.67,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,5,100.0,0.0,0.8,0.8,,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,6,100.0,0.0,1.0,0.25,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,7,100.0,0.0,0.6,0.6,,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,8,0.0,100.0,0.39,0.8,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,9,100.0,0.0,0.8,0.39,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,10,0.0,100.0,0.35,1.0,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,11,100.0,0.0,0.74,0.5,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,12,0.0,100.0,0.25,1.0,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,13,42.0,58.0,0.78,0.82,0.4200000000000017,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,14,0.0,100.0,0.5,0.74,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,15,100.0,0.0,1.0,0.49,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,16,0.0,100.0,0.49,1.0,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,17,100.0,0.0,0.8,0.28,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,18,0.0,100.0,0.67,0.99,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,19,100.0,0.0,0.8,0.2,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,20,37.0,63.0,0.59,0.62,0.36999999999999983,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,21,100.0,0.0,0.82,0.78,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,3,22,0.0,100.0,0.28,0.8,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,4,1,100.0,0.0,1.0,0.35,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,4,2,0.0,100.0,0.2,0.8,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,4,3,100.0,0.0,0.62,0.59,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,4,4,100.0,0.0,0.99,0.67,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,4,5,100.0,0.0,0.8,0.8,,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,4,6,100.0,0.0,1.0,0.25,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,4,7,100.0,0.0,0.6,0.6,,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,4,8,0.0,100.0,0.39,0.8,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,4,9,100.0,0.0,0.8,0.39,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,4,10,0.0,100.0,0.35,1.0,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
55e9d2197480920012aa9751,4,11,100.0,0.0,0.74,0.5,0.0,,52.27272727272727,45.45454545454545,41.86363636363637,40.13636363636363,2,2,1,1,6,6,6,6,5,5,2,2,27,25,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5.0,7.0,3,3
